step 0, validation loss: 10.9695
hellaswag: 274/1000 = 27.40%
step 0, loss: 10.967782, lr: 6.0000e-06, norm: 9.8172, dt: 13868.64ms, tokens_sec: 37803.84hz
step 18728, loss: 2.979057, lr: 1.2089e-04, norm: 0.2147, dt: 597.96ms, tokens_sec: 876794.44hz
step 18729, loss: 2.951225, lr: 1.2089e-04, norm: 0.2023, dt: 593.77ms, tokens_sec: 882984.07hz
step 18730, loss: 2.925493, lr: 1.2088e-04, norm: 0.1896, dt: 598.12ms, tokens_sec: 876564.47hz
step 18731, loss: 2.950310, lr: 1.2087e-04, norm: 0.1905, dt: 595.61ms, tokens_sec: 880252.59hz
step 18732, loss: 2.956637, lr: 1.2087e-04, norm: 0.1958, dt: 595.74ms, tokens_sec: 880057.43hz
step 18733, loss: 2.983961, lr: 1.2086e-04, norm: 0.1989, dt: 597.13ms, tokens_sec: 878011.67hz
step 18734, loss: 2.942663, lr: 1.2086e-04, norm: 0.1810, dt: 597.85ms, tokens_sec: 876951.44hz
step 18735, loss: 2.940356, lr: 1.2085e-04, norm: 0.1895, dt: 594.63ms, tokens_sec: 881699.64hz
step 18736, loss: 2.961351, lr: 1.2085e-04, norm: 0.2191, dt: 597.32ms, tokens_sec: 877728.86hz
step 18737, loss: 3.089043, lr: 1.2084e-04, norm: 0.2061, dt: 595.56ms, tokens_sec: 880321.66hz
step 18738, loss: 3.042953, lr: 1.2084e-04, norm: 0.2101, dt: 597.36ms, tokens_sec: 877676.66hz
step 18739, loss: 3.026242, lr: 1.2083e-04, norm: 0.1976, dt: 597.38ms, tokens_sec: 877651.79hz
step 18740, loss: 3.099733, lr: 1.2083e-04, norm: 0.1865, dt: 598.27ms, tokens_sec: 876340.90hz
step 18741, loss: 3.021992, lr: 1.2082e-04, norm: 0.1887, dt: 596.50ms, tokens_sec: 878945.17hz
step 18742, loss: 3.106029, lr: 1.2082e-04, norm: 0.1987, dt: 598.37ms, tokens_sec: 876191.45hz
step 18743, loss: 3.025283, lr: 1.2081e-04, norm: 0.2040, dt: 595.90ms, tokens_sec: 879831.02hz
step 18744, loss: 3.042581, lr: 1.2081e-04, norm: 0.1908, dt: 595.50ms, tokens_sec: 880422.11hz
step 18745, loss: 2.943092, lr: 1.2080e-04, norm: 0.1913, dt: 597.99ms, tokens_sec: 876757.74hz
step 18746, loss: 3.059962, lr: 1.2080e-04, norm: 0.1906, dt: 596.87ms, tokens_sec: 878394.66hz
step 18747, loss: 3.024225, lr: 1.2079e-04, norm: 0.2029, dt: 601.27ms, tokens_sec: 871972.91hz
step 18748, loss: 3.034266, lr: 1.2079e-04, norm: 0.1845, dt: 597.57ms, tokens_sec: 877368.85hz
step 18749, loss: 2.974620, lr: 1.2079e-04, norm: 0.1962, dt: 597.93ms, tokens_sec: 876841.64hz
step 18750, validation loss: 3.0496
step 18750, loss: 2.971605, lr: 1.2078e-04, norm: 0.1755, dt: 1758.15ms, tokens_sec: 298204.55hz
step 18751, loss: 2.998769, lr: 1.2078e-04, norm: 0.1745, dt: 600.68ms, tokens_sec: 872821.20hz
step 18752, loss: 3.022328, lr: 1.2077e-04, norm: 0.1824, dt: 593.07ms, tokens_sec: 884020.21hz
step 18753, loss: 2.964629, lr: 1.2077e-04, norm: 0.2003, dt: 598.60ms, tokens_sec: 875861.67hz
step 18754, loss: 3.010952, lr: 1.2076e-04, norm: 0.1753, dt: 591.84ms, tokens_sec: 885854.93hz
step 18755, loss: 3.008617, lr: 1.2076e-04, norm: 0.2091, dt: 599.83ms, tokens_sec: 874055.55hz
step 18756, loss: 2.986933, lr: 1.2075e-04, norm: 0.1884, dt: 597.42ms, tokens_sec: 877579.64hz
step 18757, loss: 3.037411, lr: 1.2075e-04, norm: 0.1830, dt: 594.39ms, tokens_sec: 882056.83hz
step 18758, loss: 3.017951, lr: 1.2074e-04, norm: 0.1872, dt: 599.76ms, tokens_sec: 874158.05hz
step 18759, loss: 3.023411, lr: 1.2074e-04, norm: 0.1848, dt: 598.54ms, tokens_sec: 875940.86hz
step 18760, loss: 2.984581, lr: 1.2073e-04, norm: 0.1886, dt: 594.22ms, tokens_sec: 882317.66hz
step 18761, loss: 2.964720, lr: 1.2073e-04, norm: 0.1927, dt: 594.21ms, tokens_sec: 882330.76hz
step 18762, loss: 2.963361, lr: 1.2072e-04, norm: 0.1803, dt: 598.98ms, tokens_sec: 875304.90hz
step 18763, loss: 2.978668, lr: 1.2072e-04, norm: 0.1969, dt: 600.30ms, tokens_sec: 873379.66hz
step 18764, loss: 2.933823, lr: 1.2071e-04, norm: 0.1933, dt: 598.46ms, tokens_sec: 876057.42hz
step 18765, loss: 2.931294, lr: 1.2071e-04, norm: 0.1967, dt: 595.51ms, tokens_sec: 880400.61hz
step 18766, loss: 3.009425, lr: 1.2070e-04, norm: 0.1980, dt: 598.28ms, tokens_sec: 876330.08hz
step 18767, loss: 2.938097, lr: 1.2070e-04, norm: 0.1951, dt: 594.27ms, tokens_sec: 882233.06hz
step 18768, loss: 2.989844, lr: 1.2070e-04, norm: 0.1756, dt: 594.50ms, tokens_sec: 881893.05hz
step 18769, loss: 2.943744, lr: 1.2069e-04, norm: 0.1819, dt: 596.27ms, tokens_sec: 879284.32hz
step 18770, loss: 2.940877, lr: 1.2069e-04, norm: 0.1725, dt: 598.11ms, tokens_sec: 876573.55hz
step 18771, loss: 2.998678, lr: 1.2068e-04, norm: 0.1878, dt: 602.27ms, tokens_sec: 870512.79hz
step 18772, loss: 3.020480, lr: 1.2068e-04, norm: 0.2139, dt: 592.58ms, tokens_sec: 884757.89hz
step 18773, loss: 3.126428, lr: 1.2067e-04, norm: 0.2122, dt: 594.40ms, tokens_sec: 882052.59hz
step 18774, loss: 3.124133, lr: 1.2067e-04, norm: 0.2085, dt: 596.65ms, tokens_sec: 878717.93hz
step 18775, loss: 3.135077, lr: 1.2066e-04, norm: 0.1989, dt: 597.76ms, tokens_sec: 877094.50hz
step 18776, loss: 3.063112, lr: 1.2066e-04, norm: 0.2052, dt: 597.51ms, tokens_sec: 877453.22hz
step 18777, loss: 3.185092, lr: 1.2066e-04, norm: 0.2355, dt: 597.07ms, tokens_sec: 878100.02hz
step 18778, loss: 3.092303, lr: 1.2065e-04, norm: 0.2092, dt: 597.89ms, tokens_sec: 876902.48hz
step 18779, loss: 3.120982, lr: 1.2065e-04, norm: 0.1911, dt: 600.69ms, tokens_sec: 872803.18hz
step 18780, loss: 3.123933, lr: 1.2064e-04, norm: 0.2136, dt: 598.66ms, tokens_sec: 875770.97hz
step 18781, loss: 3.093953, lr: 1.2064e-04, norm: 0.2056, dt: 594.55ms, tokens_sec: 881830.10hz
step 18782, loss: 3.068044, lr: 1.2063e-04, norm: 0.2075, dt: 597.41ms, tokens_sec: 877604.50hz
step 18783, loss: 3.064967, lr: 1.2063e-04, norm: 0.2021, dt: 593.65ms, tokens_sec: 883156.06hz
step 18784, loss: 3.025599, lr: 1.2062e-04, norm: 0.2208, dt: 597.53ms, tokens_sec: 877419.96hz
step 18785, loss: 3.010628, lr: 1.2062e-04, norm: 0.2218, dt: 595.27ms, tokens_sec: 880754.99hz
step 18786, loss: 3.062413, lr: 1.2062e-04, norm: 0.1957, dt: 595.89ms, tokens_sec: 879843.69hz
step 18787, loss: 3.137894, lr: 1.2061e-04, norm: 0.2701, dt: 595.28ms, tokens_sec: 880741.23hz
step 18788, loss: 2.982671, lr: 1.2061e-04, norm: 0.2613, dt: 595.56ms, tokens_sec: 880326.59hz
step 18789, loss: 3.017973, lr: 1.2060e-04, norm: 0.2148, dt: 595.25ms, tokens_sec: 880783.56hz
step 18790, loss: 3.055380, lr: 1.2060e-04, norm: 0.2672, dt: 596.13ms, tokens_sec: 879492.15hz
step 18791, loss: 2.933378, lr: 1.2059e-04, norm: 0.2323, dt: 597.93ms, tokens_sec: 876836.05hz
step 18792, loss: 2.991578, lr: 1.2059e-04, norm: 0.2313, dt: 596.19ms, tokens_sec: 879390.86hz
step 18793, loss: 3.028929, lr: 1.2059e-04, norm: 0.2165, dt: 594.82ms, tokens_sec: 881427.86hz
step 18794, loss: 3.090733, lr: 1.2058e-04, norm: 0.2302, dt: 597.37ms, tokens_sec: 877658.09hz
step 18795, loss: 2.963592, lr: 1.2058e-04, norm: 0.2262, dt: 595.14ms, tokens_sec: 880944.81hz
step 18796, loss: 3.074467, lr: 1.2057e-04, norm: 0.2224, dt: 595.34ms, tokens_sec: 880649.17hz
step 18797, loss: 2.995037, lr: 1.2057e-04, norm: 0.2034, dt: 595.47ms, tokens_sec: 880455.24hz
step 18798, loss: 2.991938, lr: 1.2057e-04, norm: 0.2067, dt: 596.35ms, tokens_sec: 879166.91hz
step 18799, loss: 3.016393, lr: 1.2056e-04, norm: 0.1847, dt: 595.46ms, tokens_sec: 880482.74hz
step 18800, loss: 3.010874, lr: 1.2056e-04, norm: 0.1899, dt: 595.84ms, tokens_sec: 879910.58hz
step 18801, loss: 2.999357, lr: 1.2055e-04, norm: 0.2118, dt: 594.10ms, tokens_sec: 882488.33hz
step 18802, loss: 2.998848, lr: 1.2055e-04, norm: 0.1781, dt: 595.54ms, tokens_sec: 880361.13hz
step 18803, loss: 3.033361, lr: 1.2055e-04, norm: 0.1843, dt: 593.15ms, tokens_sec: 883908.63hz
step 18804, loss: 3.091661, lr: 1.2054e-04, norm: 0.2135, dt: 595.66ms, tokens_sec: 880174.73hz
step 18805, loss: 3.023571, lr: 1.2054e-04, norm: 0.1932, dt: 596.62ms, tokens_sec: 878766.74hz
step 18806, loss: 2.988308, lr: 1.2053e-04, norm: 0.1909, dt: 596.21ms, tokens_sec: 879364.14hz
step 18807, loss: 2.940371, lr: 1.2053e-04, norm: 0.1934, dt: 595.77ms, tokens_sec: 880013.40hz
step 18808, loss: 2.986955, lr: 1.2053e-04, norm: 0.1782, dt: 600.91ms, tokens_sec: 872490.13hz
step 18809, loss: 2.931783, lr: 1.2052e-04, norm: 0.2056, dt: 597.37ms, tokens_sec: 877653.89hz
step 18810, loss: 2.966381, lr: 1.2052e-04, norm: 0.1919, dt: 600.46ms, tokens_sec: 873142.11hz
step 18811, loss: 2.950225, lr: 1.2051e-04, norm: 0.1936, dt: 597.68ms, tokens_sec: 877199.81hz
step 18812, loss: 2.932810, lr: 1.2051e-04, norm: 0.1851, dt: 600.56ms, tokens_sec: 873002.77hz
step 18813, loss: 3.018441, lr: 1.2051e-04, norm: 0.2224, dt: 596.55ms, tokens_sec: 878871.40hz
step 18814, loss: 2.978147, lr: 1.2050e-04, norm: 0.1753, dt: 598.08ms, tokens_sec: 876617.23hz
step 18815, loss: 2.933005, lr: 1.2050e-04, norm: 0.2452, dt: 595.94ms, tokens_sec: 879760.27hz
step 18816, loss: 2.920624, lr: 1.2049e-04, norm: 0.1978, dt: 599.55ms, tokens_sec: 874473.35hz
step 18817, loss: 2.964520, lr: 1.2049e-04, norm: 0.1906, dt: 600.51ms, tokens_sec: 873068.27hz
step 18818, loss: 3.026544, lr: 1.2049e-04, norm: 0.2018, dt: 596.65ms, tokens_sec: 878719.69hz
step 18819, loss: 3.090206, lr: 1.2048e-04, norm: 0.2238, dt: 595.99ms, tokens_sec: 879690.23hz
step 18820, loss: 3.114438, lr: 1.2048e-04, norm: 0.2155, dt: 596.35ms, tokens_sec: 879157.06hz
step 18821, loss: 3.069329, lr: 1.2048e-04, norm: 0.2022, dt: 603.05ms, tokens_sec: 869397.02hz
step 18822, loss: 3.055707, lr: 1.2047e-04, norm: 0.1959, dt: 595.84ms, tokens_sec: 879920.44hz
step 18823, loss: 3.134878, lr: 1.2047e-04, norm: 0.2087, dt: 599.43ms, tokens_sec: 874637.51hz
step 18824, loss: 3.109095, lr: 1.2046e-04, norm: 0.2002, dt: 600.73ms, tokens_sec: 872746.72hz
step 18825, loss: 3.070611, lr: 1.2046e-04, norm: 0.1918, dt: 599.12ms, tokens_sec: 875103.57hz
step 18826, loss: 3.034091, lr: 1.2046e-04, norm: 0.2020, dt: 599.26ms, tokens_sec: 874890.84hz
step 18827, loss: 3.045095, lr: 1.2045e-04, norm: 0.2122, dt: 593.96ms, tokens_sec: 882693.08hz
step 18828, loss: 3.112095, lr: 1.2045e-04, norm: 0.1888, dt: 600.75ms, tokens_sec: 872715.20hz
step 18829, loss: 3.045765, lr: 1.2045e-04, norm: 0.1885, dt: 594.03ms, tokens_sec: 882591.40hz
step 18830, loss: 3.020291, lr: 1.2044e-04, norm: 0.2053, dt: 596.51ms, tokens_sec: 878932.52hz
step 18831, loss: 2.967509, lr: 1.2044e-04, norm: 0.2053, dt: 594.66ms, tokens_sec: 881654.74hz
step 18832, loss: 3.011378, lr: 1.2043e-04, norm: 0.1915, dt: 599.45ms, tokens_sec: 874616.29hz
step 18833, loss: 2.937479, lr: 1.2043e-04, norm: 0.1936, dt: 597.42ms, tokens_sec: 877579.64hz
step 18834, loss: 3.050971, lr: 1.2043e-04, norm: 0.1951, dt: 600.01ms, tokens_sec: 873792.64hz
step 18835, loss: 3.060835, lr: 1.2042e-04, norm: 0.1895, dt: 596.16ms, tokens_sec: 879440.10hz
step 18836, loss: 2.967518, lr: 1.2042e-04, norm: 0.2141, dt: 593.88ms, tokens_sec: 882813.92hz
step 18837, loss: 3.148443, lr: 1.2042e-04, norm: 0.1970, dt: 598.28ms, tokens_sec: 876321.00hz
step 18838, loss: 3.025764, lr: 1.2041e-04, norm: 0.1969, dt: 597.30ms, tokens_sec: 877758.29hz
step 18839, loss: 3.127881, lr: 1.2041e-04, norm: 0.1963, dt: 598.22ms, tokens_sec: 876406.56hz
step 18840, loss: 3.063545, lr: 1.2041e-04, norm: 0.1881, dt: 596.61ms, tokens_sec: 878781.14hz
step 18841, loss: 3.004878, lr: 1.2040e-04, norm: 0.1917, dt: 597.34ms, tokens_sec: 877705.03hz
step 18842, loss: 3.046492, lr: 1.2040e-04, norm: 0.1888, dt: 601.59ms, tokens_sec: 871496.71hz
step 18843, loss: 3.018627, lr: 1.2040e-04, norm: 0.2048, dt: 594.79ms, tokens_sec: 881469.91hz
step 18844, loss: 3.038107, lr: 1.2039e-04, norm: 0.1762, dt: 597.91ms, tokens_sec: 876862.62hz
step 18845, loss: 3.073434, lr: 1.2039e-04, norm: 0.2103, dt: 596.77ms, tokens_sec: 878549.07hz
step 18846, loss: 3.035476, lr: 1.2039e-04, norm: 0.1908, dt: 596.36ms, tokens_sec: 879141.95hz
step 18847, loss: 2.997074, lr: 1.2038e-04, norm: 0.1951, dt: 595.55ms, tokens_sec: 880338.93hz
step 18848, loss: 3.055163, lr: 1.2038e-04, norm: 0.1912, dt: 595.10ms, tokens_sec: 881006.93hz
step 18849, loss: 3.009239, lr: 1.2038e-04, norm: 0.2010, dt: 596.41ms, tokens_sec: 879076.93hz
step 18850, loss: 3.022845, lr: 1.2037e-04, norm: 0.1838, dt: 597.05ms, tokens_sec: 878130.88hz
step 18851, loss: 3.019069, lr: 1.2037e-04, norm: 0.1969, dt: 596.84ms, tokens_sec: 878437.47hz
step 18852, loss: 2.986650, lr: 1.2037e-04, norm: 0.1861, dt: 595.49ms, tokens_sec: 880428.45hz
step 18853, loss: 3.017592, lr: 1.2036e-04, norm: 0.1844, dt: 597.05ms, tokens_sec: 878128.78hz
step 18854, loss: 2.983558, lr: 1.2036e-04, norm: 0.2064, dt: 596.76ms, tokens_sec: 878550.82hz
step 18855, loss: 2.963321, lr: 1.2036e-04, norm: 0.1936, dt: 597.45ms, tokens_sec: 877536.91hz
step 18856, loss: 2.942516, lr: 1.2035e-04, norm: 0.1764, dt: 596.02ms, tokens_sec: 879653.99hz
step 18857, loss: 2.912280, lr: 1.2035e-04, norm: 0.1853, dt: 597.33ms, tokens_sec: 877723.95hz
step 18858, loss: 2.958484, lr: 1.2035e-04, norm: 0.1914, dt: 598.80ms, tokens_sec: 875568.03hz
step 18859, loss: 2.958406, lr: 1.2034e-04, norm: 0.1840, dt: 598.15ms, tokens_sec: 876517.30hz
step 18860, loss: 2.971041, lr: 1.2034e-04, norm: 0.1959, dt: 599.42ms, tokens_sec: 874660.47hz
step 18861, loss: 2.914471, lr: 1.2034e-04, norm: 0.1852, dt: 596.30ms, tokens_sec: 879241.08hz
step 18862, loss: 2.959859, lr: 1.2033e-04, norm: 0.2100, dt: 599.90ms, tokens_sec: 873958.98hz
step 18863, loss: 3.012586, lr: 1.2033e-04, norm: 0.1870, dt: 598.27ms, tokens_sec: 876343.70hz
step 18864, loss: 3.013476, lr: 1.2033e-04, norm: 0.1960, dt: 599.48ms, tokens_sec: 874571.07hz
step 18865, loss: 3.065435, lr: 1.2032e-04, norm: 0.2207, dt: 599.47ms, tokens_sec: 874583.25hz
step 18866, loss: 3.088289, lr: 1.2032e-04, norm: 0.2171, dt: 599.18ms, tokens_sec: 875005.03hz
step 18867, loss: 3.079596, lr: 1.2032e-04, norm: 0.2174, dt: 594.10ms, tokens_sec: 882497.89hz
step 18868, loss: 3.112866, lr: 1.2031e-04, norm: 0.2042, dt: 596.03ms, tokens_sec: 879636.04hz
step 18869, loss: 3.066828, lr: 1.2031e-04, norm: 0.2350, dt: 598.89ms, tokens_sec: 875439.41hz
step 18870, loss: 3.025214, lr: 1.2031e-04, norm: 0.2119, dt: 595.60ms, tokens_sec: 880264.57hz
step 18871, loss: 3.123394, lr: 1.2031e-04, norm: 0.2087, dt: 597.92ms, tokens_sec: 876845.83hz
step 18872, loss: 3.057431, lr: 1.2030e-04, norm: 0.1956, dt: 599.68ms, tokens_sec: 874280.74hz
step 18873, loss: 3.099534, lr: 1.2030e-04, norm: 0.1952, dt: 595.69ms, tokens_sec: 880131.75hz
step 18874, loss: 3.115307, lr: 1.2030e-04, norm: 0.1825, dt: 598.58ms, tokens_sec: 875886.09hz
step 18875, loss: 3.086829, lr: 1.2029e-04, norm: 0.2060, dt: 597.04ms, tokens_sec: 878148.77hz
step 18876, loss: 3.063701, lr: 1.2029e-04, norm: 0.2072, dt: 599.52ms, tokens_sec: 874509.51hz
step 18877, loss: 3.050380, lr: 1.2029e-04, norm: 0.1977, dt: 593.71ms, tokens_sec: 883065.62hz
step 18878, loss: 2.998914, lr: 1.2028e-04, norm: 0.1980, dt: 594.32ms, tokens_sec: 882170.77hz
step 18879, loss: 3.073011, lr: 1.2028e-04, norm: 0.2189, dt: 595.04ms, tokens_sec: 881103.30hz
step 18880, loss: 2.983777, lr: 1.2028e-04, norm: 0.1992, dt: 597.99ms, tokens_sec: 876752.49hz
step 18881, loss: 2.984237, lr: 1.2028e-04, norm: 0.1956, dt: 594.21ms, tokens_sec: 882328.99hz
step 18882, loss: 3.000894, lr: 1.2027e-04, norm: 0.2162, dt: 599.45ms, tokens_sec: 874619.77hz
step 18883, loss: 3.029230, lr: 1.2027e-04, norm: 0.2306, dt: 594.29ms, tokens_sec: 882215.37hz
step 18884, loss: 2.980970, lr: 1.2027e-04, norm: 0.2029, dt: 598.00ms, tokens_sec: 876730.12hz
step 18885, loss: 3.015911, lr: 1.2026e-04, norm: 0.2081, dt: 596.94ms, tokens_sec: 878299.93hz
step 18886, loss: 3.028008, lr: 1.2026e-04, norm: 0.2108, dt: 597.55ms, tokens_sec: 877399.66hz
step 18887, loss: 2.992905, lr: 1.2026e-04, norm: 0.2088, dt: 594.75ms, tokens_sec: 881529.98hz
step 18888, loss: 3.013024, lr: 1.2026e-04, norm: 0.2027, dt: 600.28ms, tokens_sec: 873405.68hz
step 18889, loss: 3.030358, lr: 1.2025e-04, norm: 0.1922, dt: 595.31ms, tokens_sec: 880702.08hz
step 18890, loss: 3.045130, lr: 1.2025e-04, norm: 0.1849, dt: 595.53ms, tokens_sec: 880375.93hz
step 18891, loss: 3.003886, lr: 1.2025e-04, norm: 0.1983, dt: 599.42ms, tokens_sec: 874658.73hz
step 18892, loss: 3.055501, lr: 1.2025e-04, norm: 0.2091, dt: 599.82ms, tokens_sec: 874068.41hz
step 18893, loss: 2.998088, lr: 1.2024e-04, norm: 0.2119, dt: 600.97ms, tokens_sec: 872396.33hz
step 18894, loss: 3.060413, lr: 1.2024e-04, norm: 0.2025, dt: 597.03ms, tokens_sec: 878158.93hz
step 18895, loss: 3.020254, lr: 1.2024e-04, norm: 0.1924, dt: 596.72ms, tokens_sec: 878611.20hz
step 18896, loss: 3.001553, lr: 1.2023e-04, norm: 0.1962, dt: 594.58ms, tokens_sec: 881778.83hz
step 18897, loss: 3.014447, lr: 1.2023e-04, norm: 0.1983, dt: 596.23ms, tokens_sec: 879338.11hz
step 18898, loss: 3.000897, lr: 1.2023e-04, norm: 0.2011, dt: 600.37ms, tokens_sec: 873279.42hz
step 18899, loss: 3.031065, lr: 1.2023e-04, norm: 0.2004, dt: 596.06ms, tokens_sec: 879585.38hz
step 18900, loss: 2.966658, lr: 1.2022e-04, norm: 0.1833, dt: 596.68ms, tokens_sec: 878677.20hz
step 18901, loss: 2.923140, lr: 1.2022e-04, norm: 0.1771, dt: 598.11ms, tokens_sec: 876569.36hz
step 18902, loss: 2.936734, lr: 1.2022e-04, norm: 0.1898, dt: 599.33ms, tokens_sec: 874793.04hz
step 18903, loss: 2.917674, lr: 1.2022e-04, norm: 0.1976, dt: 594.96ms, tokens_sec: 881212.05hz
step 18904, loss: 3.031634, lr: 1.2021e-04, norm: 0.1967, dt: 600.22ms, tokens_sec: 873496.57hz
step 18905, loss: 2.985705, lr: 1.2021e-04, norm: 0.2128, dt: 599.00ms, tokens_sec: 875277.38hz
step 18906, loss: 3.002709, lr: 1.2021e-04, norm: 0.1900, dt: 597.26ms, tokens_sec: 877819.60hz
step 18907, loss: 3.010182, lr: 1.2021e-04, norm: 0.1915, dt: 595.90ms, tokens_sec: 879829.26hz
step 18908, loss: 2.926123, lr: 1.2020e-04, norm: 0.2052, dt: 598.89ms, tokens_sec: 875434.88hz
step 18909, loss: 2.964337, lr: 1.2020e-04, norm: 0.1905, dt: 594.76ms, tokens_sec: 881519.03hz
step 18910, loss: 2.993868, lr: 1.2020e-04, norm: 0.2100, dt: 599.89ms, tokens_sec: 873968.36hz
step 18911, loss: 3.101192, lr: 1.2020e-04, norm: 0.2370, dt: 597.78ms, tokens_sec: 877062.31hz
step 18912, loss: 3.101448, lr: 1.2019e-04, norm: 0.2113, dt: 599.85ms, tokens_sec: 874035.75hz
step 18913, loss: 3.116941, lr: 1.2019e-04, norm: 0.2194, dt: 597.02ms, tokens_sec: 878171.21hz
step 18914, loss: 3.063275, lr: 1.2019e-04, norm: 0.2046, dt: 599.18ms, tokens_sec: 875005.72hz
step 18915, loss: 3.104051, lr: 1.2019e-04, norm: 0.2050, dt: 593.60ms, tokens_sec: 883230.19hz
step 18916, loss: 3.019471, lr: 1.2018e-04, norm: 0.1977, dt: 600.07ms, tokens_sec: 873716.96hz
step 18917, loss: 3.036276, lr: 1.2018e-04, norm: 0.2057, dt: 593.88ms, tokens_sec: 882810.73hz
step 18918, loss: 3.087543, lr: 1.2018e-04, norm: 0.1832, dt: 597.76ms, tokens_sec: 877094.85hz
step 18919, loss: 3.096937, lr: 1.2018e-04, norm: 0.1934, dt: 598.68ms, tokens_sec: 875735.75hz
step 18920, loss: 3.140416, lr: 1.2018e-04, norm: 0.2061, dt: 598.77ms, tokens_sec: 875603.59hz
step 18921, loss: 3.074783, lr: 1.2017e-04, norm: 0.2175, dt: 600.23ms, tokens_sec: 873482.35hz
step 18922, loss: 3.052512, lr: 1.2017e-04, norm: 0.2020, dt: 596.48ms, tokens_sec: 878973.28hz
step 18923, loss: 2.994335, lr: 1.2017e-04, norm: 0.2011, dt: 599.28ms, tokens_sec: 874864.04hz
step 18924, loss: 3.050423, lr: 1.2017e-04, norm: 0.1942, dt: 598.03ms, tokens_sec: 876686.78hz
step 18925, loss: 3.017985, lr: 1.2016e-04, norm: 0.2007, dt: 598.89ms, tokens_sec: 875438.71hz
step 18926, loss: 2.950294, lr: 1.2016e-04, norm: 0.2324, dt: 595.66ms, tokens_sec: 880186.00hz
step 18927, loss: 3.024655, lr: 1.2016e-04, norm: 0.2081, dt: 594.20ms, tokens_sec: 882337.14hz
step 18928, loss: 3.043549, lr: 1.2016e-04, norm: 0.2238, dt: 599.07ms, tokens_sec: 875173.92hz
step 18929, loss: 3.135376, lr: 1.2016e-04, norm: 0.2450, dt: 599.10ms, tokens_sec: 875131.78hz
step 18930, loss: 3.056188, lr: 1.2015e-04, norm: 0.2435, dt: 595.47ms, tokens_sec: 880461.24hz
step 18931, loss: 3.024931, lr: 1.2015e-04, norm: 0.2195, dt: 594.10ms, tokens_sec: 882495.06hz
step 18932, loss: 3.008421, lr: 1.2015e-04, norm: 0.2121, dt: 597.42ms, tokens_sec: 877581.39hz
step 18933, loss: 3.096486, lr: 1.2015e-04, norm: 0.2081, dt: 596.19ms, tokens_sec: 879394.73hz
step 18934, loss: 3.038065, lr: 1.2014e-04, norm: 0.2010, dt: 597.97ms, tokens_sec: 876779.06hz
step 18935, loss: 2.988714, lr: 1.2014e-04, norm: 0.2014, dt: 596.84ms, tokens_sec: 878440.27hz
step 18936, loss: 3.002239, lr: 1.2014e-04, norm: 0.2022, dt: 599.02ms, tokens_sec: 875245.33hz
step 18937, loss: 3.017072, lr: 1.2014e-04, norm: 0.1990, dt: 594.87ms, tokens_sec: 881343.43hz
step 18938, loss: 3.062175, lr: 1.2014e-04, norm: 0.2497, dt: 599.45ms, tokens_sec: 874622.21hz
step 18939, loss: 3.028328, lr: 1.2013e-04, norm: 0.1869, dt: 599.21ms, tokens_sec: 874971.95hz
step 18940, loss: 3.039698, lr: 1.2013e-04, norm: 0.1900, dt: 594.77ms, tokens_sec: 881492.17hz
step 18941, loss: 2.991817, lr: 1.2013e-04, norm: 0.1907, dt: 594.68ms, tokens_sec: 881625.76hz
step 18942, loss: 2.982858, lr: 1.2013e-04, norm: 0.2080, dt: 598.26ms, tokens_sec: 876354.52hz
step 18943, loss: 3.000384, lr: 1.2013e-04, norm: 0.1882, dt: 598.50ms, tokens_sec: 876007.16hz
step 18944, loss: 3.001023, lr: 1.2012e-04, norm: 0.1939, dt: 597.69ms, tokens_sec: 877188.96hz
step 18945, loss: 2.960431, lr: 1.2012e-04, norm: 0.1902, dt: 595.30ms, tokens_sec: 880709.84hz
step 18946, loss: 2.948734, lr: 1.2012e-04, norm: 0.1949, dt: 597.16ms, tokens_sec: 877962.60hz
step 18947, loss: 2.957437, lr: 1.2012e-04, norm: 0.1855, dt: 596.31ms, tokens_sec: 879219.28hz
step 18948, loss: 2.960638, lr: 1.2012e-04, norm: 0.1877, dt: 600.82ms, tokens_sec: 872615.81hz
step 18949, loss: 3.038113, lr: 1.2012e-04, norm: 0.2015, dt: 593.35ms, tokens_sec: 883601.06hz
step 18950, loss: 2.926609, lr: 1.2011e-04, norm: 0.1891, dt: 598.11ms, tokens_sec: 876573.55hz
step 18951, loss: 2.915728, lr: 1.2011e-04, norm: 0.1914, dt: 600.50ms, tokens_sec: 873088.38hz
step 18952, loss: 2.893935, lr: 1.2011e-04, norm: 0.1932, dt: 596.38ms, tokens_sec: 879118.40hz
step 18953, loss: 2.949409, lr: 1.2011e-04, norm: 0.1965, dt: 599.41ms, tokens_sec: 874678.91hz
step 18954, loss: 2.953440, lr: 1.2011e-04, norm: 0.1810, dt: 596.85ms, tokens_sec: 878418.17hz
step 18955, loss: 2.989601, lr: 1.2010e-04, norm: 0.1869, dt: 600.53ms, tokens_sec: 873045.74hz
step 18956, loss: 2.951635, lr: 1.2010e-04, norm: 0.1889, dt: 593.40ms, tokens_sec: 883534.67hz
step 18957, loss: 3.022249, lr: 1.2010e-04, norm: 0.2288, dt: 596.08ms, tokens_sec: 879566.73hz
step 18958, loss: 3.073389, lr: 1.2010e-04, norm: 0.2154, dt: 599.22ms, tokens_sec: 874945.14hz
